#Module_ID	#ASIC_ID	#Channel	#ADC_To_MIP	#LowGain_To_HighGain_Transition	#LowGain_To_HighGain_Conversion	#TOT_To_LowGain_Transition	#TOT_To_LowGain_Conversion	#TOT_Offset	#Fully_calibrated
78	0	0	0.0233518	1836.49	8.00345	1113	5	177	0
78	0	2	0.0226634	2169.56	8.05075	1113	5	177	0
78	0	4	0.0234163	2305.53	8.08835	1113	5	177	0
78	0	6	0.0232462	1798.79	8.07501	1113	5	177	0
78	0	8	0.0229849	1843.12	8.18347	1113	5	177	0
78	0	10	0.0224773	2309.98	8.19222	1113	5	177	0
78	0	12	0.0232071	1891.39	8.33427	1113	5	177	0
78	0	14	0.0232071	2290.71	8.10908	1113	5	177	0
78	0	16	0.0231489	2254.61	8.01787	1113	5	177	0
78	0	18	0.022654	2037.02	8.08132	1113	5	177	0
78	0	20	0.022893	1991.03	8.01093	1113	5	177	0
78	0	22	0.0227236	1829.29	8.23031	1113	5	177	0
78	0	24	0.0229396	2062.91	7.97099	1113	5	177	0
78	0	26	0.0228792	1810.78	8.1441	1113	5	177	0
78	0	28	0.0233195	2027.22	8.04031	1113	5	177	0
78	0	30	0.0227279	1969.29	7.96622	1113	5	177	0
78	0	32	0.0232071	1951.04	7.97695	1113	5	177	0
78	0	34	0.0236111	2023.18	8.06951	1113	5	177	0
78	0	36	0.0233689	1861.4	8.0123	1113	5	177	0
78	0	38	0.0226767	2019.62	8.03407	1113	5	177	0
78	0	40	0.0227574	1902.11	8.11722	1113	5	177	0
78	0	42	0.0230477	1847.8	8.1185	1113	5	177	0
78	0	44	0.02397	2086.75	8.3758	1113	5	177	0
78	0	46	0.0212394	2249.37	8.14994	1113	5	177	0
78	0	48	0.0226484	2187.75	8.30768	1113	5	177	0
78	0	50	0.0224122	2414.52	8.09524	1113	5	177	0
78	0	52	0.0232142	2331.61	8.12699	1113	5	177	0
78	0	54	0.0225579	2121.17	8.17198	1113	5	177	0
78	0	56	0.022201	1918.78	8.06867	1113	5	177	0
78	0	58	0.0232497	1825.5	7.9901	1113	5	177	0
78	0	60	0.0227867	1640.15	8.05373	1113	5	177	0
78	0	62	0.0232719	1844.35	8.05938	1113	5	177	0
78	1	0	0.0224815	1813.31	7.85241	1113	5	177	0
78	1	2	0.0229667	2005.2	7.95969	1113	5	177	0
78	1	4	0.023062	1809.76	7.95213	1113	5	177	0
78	1	6	0.0232071	2192.48	8.05161	1113	5	177	0
78	1	8	0.0231766	2037.4	7.88708	1113	5	177	0
78	1	10	0.0227147	2099.03	8.01751	1113	5	177	0
78	1	12	0.0229632	2028.47	7.93281	1113	5	177	0
78	1	14	0.0232071	1534.6	8.00675	1113	5	177	0
78	1	16	0.0232071	1831.98	8.14751	1113	5	177	0
78	1	18	0.0234686	1472.47	7.84358	1113	5	177	0
78	1	20	0.0232071	2176.99	7.92415	1113	5	177	0
78	1	22	0.0217556	1994.84	7.98294	1113	5	177	0
78	1	24	0.0228049	2363.15	7.97308	1113	5	177	0
78	1	26	0.0209179	1556.29	8.15657	1113	5	177	0
78	1	28	0.0227478	1746.71	7.8833	1113	5	177	0
78	1	30	0.0225107	1876.82	7.99535	1113	5	177	0
78	1	32	0.0228742	1470.33	7.85468	1113	5	177	0
78	1	34	0.0232071	1473.12	7.93815	1113	5	177	0
78	1	36	0.0221901	1921.42	7.95238	1113	5	177	0
78	1	38	0.0220494	2071.05	7.93297	1113	5	177	0
78	1	40	0.0223847	2126.38	7.92931	1113	5	177	0
78	1	42	0.0219715	1791.71	7.84628	1113	5	177	0
78	1	44	0.0223651	2314.34	7.94051	1113	5	177	0
78	1	46	0.0232071	1811.52	7.87831	1113	5	177	0
78	1	48	0.0225455	1865.39	7.87185	1113	5	177	0
78	1	50	0.0237319	2339.92	7.94858	1113	5	177	0
78	1	52	0.0221871	2033.13	7.8528	1113	5	177	0
78	1	54	0.0224299	2061.21	7.92756	1113	5	177	0
78	1	56	0.0225443	1766.43	7.92449	1113	5	177	0
78	1	58	0.0228129	1694.68	7.91899	1113	5	177	0
78	1	60	0.0214592	2142.45	7.85019	1113	5	177	0
78	1	62	0.0225946	1746.39	7.81773	1113	5	177	0
78	2	0	0.0238961	1727.9	7.89283	1113	5	177	0
78	2	2	0.0232074	2175.02	7.96012	1113	5	177	0
78	2	4	0.0233721	1757.12	7.91409	1113	5	177	0
78	2	6	0.0241756	1793.28	7.96008	1113	5	177	0
78	2	8	0.0239409	1716.53	7.93667	1113	5	177	0
78	2	10	0.0241055	2301.09	8.19357	1113	5	177	0
78	2	12	0.0232071	1923.55	8.09215	1113	5	177	0
78	2	14	0.0236225	1911.04	7.92013	1113	5	177	0
78	2	16	0.0232867	1491.31	8.05802	1113	5	177	0
78	2	18	0.0233082	1778.89	7.92086	1113	5	177	0
78	2	20	0.023643	1867.62	7.93383	1113	5	177	0
78	2	22	0.0233459	1805.06	7.91421	1113	5	177	0
78	2	24	0.0232071	1875.37	7.92061	1113	5	177	0
78	2	26	0.023536	1806.43	7.94145	1113	5	177	0
78	2	28	0.0236197	1788.12	7.9789	1113	5	177	0
78	2	30	0.0233725	1866.05	7.89428	1113	5	177	0
78	2	32	0.0235406	2206.97	7.95986	1113	5	177	0
78	2	34	0.0233983	2024.56	7.95752	1113	5	177	0
78	2	36	0.0232071	1874.21	7.94122	1113	5	177	0
78	2	38	0.0230806	1964.31	7.96017	1113	5	177	0
78	2	40	0.0235649	2053.86	7.89818	1113	5	177	0
78	2	42	0.0232071	1823.88	7.97641	1113	5	177	0
78	2	44	0.0225457	2003.75	7.94977	1113	5	177	0
78	2	46	0.023098	1744.82	7.93862	1113	5	177	0
78	2	48	0.0239033	1719.92	7.92853	1113	5	177	0
78	2	50	0.0240018	1872.3	7.90514	1113	5	177	0
78	2	52	0.025545	1950.87	7.9713	1113	5	177	0
78	2	54	0.0211088	1895.39	7.98298	1113	5	177	0
78	2	56	0.0238723	1686.42	7.95205	1113	5	177	0
78	2	58	0.023773	1746.45	7.84212	1113	5	177	0
78	2	60	0.0238775	1722.86	7.82616	1113	5	177	0
78	2	62	0.0239167	1823.88	7.97641	1113	5	177	0
78	3	0	0.0236117	1823.42	8.25438	1113	5	177	0
78	3	2	0.0244084	1830.01	8.14004	1113	5	177	0
78	3	4	0.0240191	1828.93	8.16035	1113	5	177	0
78	3	6	0.023564	1886.04	8.12936	1113	5	177	0
78	3	8	0.0246401	1532.13	8.25188	1113	5	177	0
78	3	10	0.0229963	1823.88	7.97641	1113	5	177	0
78	3	12	0.0232071	1548.13	8.36428	1113	5	177	0
78	3	14	0.0239363	1856.71	8.18361	1113	5	177	0
78	3	16	0.0238469	1988.33	8.18743	1113	5	177	0
78	3	18	0.0232071	1775.61	8.1089	1113	5	177	0
78	3	20	0.0220849	1611.93	8.2195	1113	5	177	0
78	3	22	0.0232071	1823.88	7.97641	1113	5	177	0
78	3	24	0.0239549	1895.05	8.15456	1113	5	177	0
78	3	26	0.0238951	1838.46	8.15879	1113	5	177	0
78	3	28	0.0359943	1609.04	8.04149	1113	5	177	0
78	3	30	0.0238498	1767.38	8.21415	1113	5	177	0
78	3	32	0.0235586	1773.45	8.15624	1113	5	177	0
78	3	34	0.0234559	1796.95	8.18583	1113	5	177	0
78	3	36	0.0234177	1934.24	8.15444	1113	5	177	0
78	3	38	0.0233925	1906.76	8.17037	1113	5	177	0
78	3	40	0.0233021	1955.6	8.15466	1113	5	177	0
78	3	42	0.023462	1658.16	8.14479	1113	5	177	0
78	3	44	0.0232071	1774.84	8.07428	1113	5	177	0
78	3	46	0.0240901	1738.07	8.17303	1113	5	177	0
78	3	48	0.0232071	1506.72	8.2361	1113	5	177	0
78	3	50	0.0236905	1852.4	8.05155	1113	5	177	0
78	3	52	0.0235796	1730.09	8.12052	1113	5	177	0
78	3	54	0.0233775	1799.65	8.08744	1113	5	177	0
78	3	56	0.0235506	1695.82	8.09354	1113	5	177	0
78	3	58	0.0232071	1796.49	8.75239	1113	5	177	0
78	3	60	0.0232071	1263.06	8.42386	1113	5	177	0
78	3	62	0.0239828	2285.45	8.11008	1113	5	177	0
90	0	0	0.0215279	2097.36	8.26402	1113	5	177	0
90	0	2	0.0214222	1854.27	8.23964	1113	5	177	0
90	0	4	0.0239499	1948.62	8.262	1113	5	177	0
90	0	6	0.0220823	1876.01	8.20938	1113	5	177	0
90	0	8	0.021931	1872.25	8.30013	1113	5	177	0
90	0	10	0.0239499	1799.74	8.2887	1113	5	177	0
90	0	12	0.0222532	1905.14	8.19662	1113	5	177	0
90	0	14	0.0220241	1906.89	8.18791	1113	5	177	0
90	0	16	0.0217768	1910.02	8.26392	1113	5	177	0
90	0	18	0.0239499	1981.48	8.34085	1113	5	177	0
90	0	20	0.0213347	1914.57	8.32205	1113	5	177	0
90	0	22	0.0239499	2175.07	8.23053	1199	4.4843	119	0
90	0	24	0.0214818	1926.32	8.29163	1199	4.46429	97	1
90	0	26	0.0212838	1969.32	8.29051	1113	5	177	0
90	0	28	0.0220165	1889.06	8.21136	1113	5	177	0
90	0	30	0.0223747	1980.3	8.24877	1113	5	177	0
90	0	32	0.0223312	2103.2	8.22306	1113	5	177	0
90	0	34	0.021973	1900.97	8.31254	1113	5	177	0
90	0	36	0.022268	1912.13	8.2898	1113	5	177	0
90	0	38	0.0216543	2345.32	8.26425	1113	5	177	0
90	0	40	0.0217351	1883.8	8.3698	1113	5	177	0
90	0	42	0.0216152	1951.59	8.27646	1113	5	177	0
90	0	44	0.0239499	1823.88	7.97641	1113	5	177	0
90	0	46	0.0213777	2059.23	8.33243	1113	5	177	0
90	0	48	0.0222971	1863.28	8.27889	1113	5	177	0
90	0	50	0.0219129	1708.93	8.22561	1113	5	177	0
90	0	52	0.0220528	1768.55	8.24411	1113	5	177	0
90	0	54	0.0220748	2341.87	8.21574	1113	5	177	0
90	0	56	0.0219623	1848.94	8.35727	1113	5	177	0
90	0	58	0.0218144	2163.57	8.22153	1113	5	177	0
90	0	60	0.0215809	2316.19	8.19839	1113	5	177	0
90	0	62	0.0219385	1883.96	8.15903	1113	5	177	0
90	1	0	0.0252566	2004.36	7.97915	1113	5	177	0
90	1	2	0.0244453	1846.16	7.98344	1113	5	177	0
90	1	4	0.0250145	1987.65	7.92828	1113	5	177	0
90	1	6	0.0239499	1610.85	8.00931	1113	5	177	0
90	1	8	0.0259116	2024.19	7.99364	1113	5	177	0
90	1	10	0.0247698	1832.08	8.05249	1113	5	177	0
90	1	12	0.02481	1733.61	7.97248	1113	5	177	0
90	1	14	0.02646	2078.44	8.00071	1113	5	177	0
90	1	16	0.0236875	1675.28	7.99664	1113	5	177	0
90	1	18	0.0263136	1567.02	7.98088	1113	5	177	0
90	1	20	0.0256021	2059.99	7.99366	1113	5	177	0
90	1	22	0.023601	1763.17	8.14205	1113	5	177	0
90	1	24	0.0250851	1801.65	8.0069	1113	5	177	0
90	1	26	0.0229972	1568.97	7.98844	1113	5	177	0
90	1	28	0.0253077	1556.41	7.93806	1113	5	177	0
90	1	30	0.0250093	2129.25	7.96807	1113	5	177	0
90	1	32	0.025512	1779.09	7.8816	1113	5	177	0
90	1	34	0.0218977	1591.31	8.20867	1113	5	177	0
90	1	36	0.0249773	1849.33	8.10503	1129	4.62963	193	1
90	1	38	0.0251039	1860.87	8.02511	1113	5	177	0
90	1	40	0.0251268	1806.36	8.0373	1113	5	177	0
90	1	42	0.0239499	1965.43	8.01783	1113	5	177	0
90	1	44	0.0239499	1871.97	7.98793	1175	4.09836	155	0
90	1	46	0.0257916	1874.39	8.01609	1113	5	177	0
90	1	48	0.0259922	1837.71	7.95029	1113	5	177	0
90	1	50	0.0257297	1979.12	8.00184	1113	5	177	0
90	1	52	0.0250678	1837.19	7.9534	1113	5	177	0
90	1	54	0.0251606	1804.86	7.95958	1113	5	177	0
90	1	56	0.0239499	2018.04	7.93722	1113	5	177	0
90	1	58	0.0257993	1786.84	8.01384	1113	5	177	0
90	1	60	0.0249177	1805.13	8.06453	1113	5	177	0
90	1	62	0.0264676	2000.91	7.99395	1113	5	177	0
90	2	0	0.0230779	2039.32	8.09175	1113	5	177	0
90	2	2	0.0240973	2057.94	7.96897	1113	5	177	0
90	2	4	0.0241237	2078.59	7.99027	1113	5	177	0
90	2	6	0.024561	2040.92	8.01775	1113	5	177	0
90	2	8	0.0240076	1905.83	7.99382	1113	5	177	0
90	2	10	0.0234984	1725.02	8.01483	1113	5	177	0
90	2	12	0.0239499	1754.39	8.18956	1113	5	177	0
90	2	14	0.0244372	1802.67	8.06104	1113	5	177	0
90	2	16	0.0235795	1696.83	7.99984	1113	5	177	0
90	2	18	0.0234771	2063.44	8.03853	1113	5	177	0
90	2	20	0.0239128	1906.14	7.9559	1113	5	177	0
90	2	22	0.0237567	2016.09	7.9798	1113	5	177	0
90	2	24	0.0232322	2063.78	8.07302	1113	5	177	0
90	2	26	0.0229242	2075.63	7.98546	1113	5	177	0
90	2	28	0.0227545	1908.03	8.02959	1113	5	177	0
90	2	30	0.0232979	2023.12	8.06288	1113	5	177	0
90	2	32	0.0239499	2122.79	8.08585	1113	5	177	0
90	2	34	0.0234221	2280.59	8.02056	1187	4.46429	154	1
90	2	36	0.0233547	2103.03	8.03743	1182	4.5045	166	1
90	2	38	0.0232338	2069.56	8.0708	1113	5	177	0
90	2	40	0.0236995	2272.1	7.99248	1113	5	177	0
90	2	42	0.0239499	1823.88	7.97641	1113	5	177	0
90	2	44	0.0225941	2051.55	8.10516	1113	5	177	0
90	2	46	0.0237182	1909.16	8.0617	1113	5	177	0
90	2	48	0.0238929	2047.52	7.98557	1113	5	177	0
90	2	50	0.0240901	1793.83	8.05209	1113	5	177	0
90	2	52	0.0248898	1866.85	7.96522	1113	5	177	0
90	2	54	0.0221466	1818.92	8.01047	1113	5	177	0
90	2	56	0.0232587	2054.87	8.00846	1113	5	177	0
90	2	58	0.0241613	2054.73	8.03201	1113	5	177	0
90	2	60	0.0237329	2145.62	7.9725	1113	5	177	0
90	2	62	0.0239499	1684.11	8.03347	1113	5	177	0
90	3	0	0.0266223	2052.8	8.01221	1113	5	177	0
90	3	2	0.0275582	1547.73	7.99142	1113	5	177	0
90	3	4	0.027595	1902.14	8.08283	1113	5	177	0
90	3	6	0.0245873	1800.94	7.97779	1113	5	177	0
90	3	8	0.0272332	1959.08	7.9949	1113	5	177	0
90	3	10	0.0240754	2037.97	8.07137	1113	5	177	0
90	3	12	0.0231427	2005.52	7.94243	1113	5	177	0
90	3	14	0.025852	1888.17	8.07149	1113	5	177	0
90	3	16	0.0258726	1871.64	8.13422	1113	5	177	0
90	3	18	0.0255289	1905.03	8.01475	1113	5	177	0
90	3	20	0.0231714	1837.32	8.06834	1113	5	177	0
90	3	22	0.0239499	1823.88	7.97641	1113	5	177	0
90	3	24	0.0267717	1783.27	7.9769	1113	5	177	0
90	3	26	0.0257762	2029.98	7.9774	1113	5	177	0
90	3	28	0.0325318	1818.76	8.00771	1113	5	177	0
90	3	30	0.0257119	2012.68	8.08167	1113	5	177	0
90	3	32	0.0255399	1914.87	8.11503	1113	5	177	0
90	3	34	0.0255589	1900.51	8.08048	1070	4.83092	241	1
90	3	36	0.0252611	2005.3	8.12281	1172	4.60829	234	1
90	3	38	0.0250478	1918.82	8.15002	1168	4.78469	218	1
90	3	40	0.0257682	1861.05	8.03904	1113	5	177	0
90	3	42	0.0252226	2047.67	8.06926	1113	5	177	0
90	3	44	0.0239499	1840.41	8.09065	1113	5	177	0
90	3	46	0.0255273	1838.25	8.04097	1113	5	177	0
90	3	48	0.0230352	2302.1	8.0838	1113	5	177	0
90	3	50	0.0251865	1892.55	7.97312	1113	5	177	0
90	3	52	0.0244113	2026.37	8.08987	1113	5	177	0
90	3	54	0.0251004	1887.78	8.05304	1113	5	177	0
90	3	56	0.0255291	1923.84	8.06561	1113	5	177	0
90	3	58	0.0239499	2122.83	8.47892	1113	5	177	0
90	3	60	0.0239499	1817.99	8.21096	1113	5	177	0
90	3	62	0.0271001	1827.49	7.96428	1113	5	177	0
89	0	0	0.0226142	2059.89	8.06661	1113	5	177	0
89	0	2	0.0231802	1871.77	8.01164	1113	5	177	0
89	0	4	0.0222555	1878.23	7.99487	1113	5	177	0
89	0	6	0.0233368	2022.27	8.075	1113	5	177	0
89	0	8	0.0233095	2144.34	8.15971	1021	4.71698	181	1
89	0	10	0.0230881	1687.1	8.18325	1113	5	177	0
89	0	12	0.0232307	2016.57	8.04561	1113	5	177	0
89	0	14	0.0228093	1909.47	8.00039	1113	5	177	0
89	0	16	0.0228648	1857.93	8.04394	1173	4.31034	162	1
89	0	18	0.0224572	1921	8.04459	1105	4.83092	172	1
89	0	20	0.0227766	2062.39	8.04443	1141	4.80769	158	1
89	0	22	0.0228818	1853.24	8.02415	1131	5.26316	185	1
89	0	24	0.0226155	1923.01	8.08637	1143	4.80769	137	1
89	0	26	0.0225798	1897.08	8.01034	1082	5.12821	165	1
89	0	28	0.0225823	2027.38	8.04738	1170	5.18135	184	1
89	0	30	0.0226219	2004.4	7.99479	1113	5	177	0
89	0	32	0.0238423	2004.52	7.95653	1113	5	177	0
89	0	34	0.0232863	2031.83	8.05014	960	5.43478	217	1
89	0	36	0.0233126	1796.75	7.9839	1113	5	177	0
89	0	38	0.022393	1897.21	8.11939	1113	5	177	0
89	0	40	0.0227061	1908.99	8.06434	1029	4.54545	147	1
89	0	42	0.022749	1833.52	8.00048	1113	5	177	0
89	0	44	0.0343716	2059.57	7.99743	1113	5	177	0
89	0	46	0.0215476	1701.77	8.28136	1113	5	177	0
89	0	48	0.023473	1908.64	7.99249	1113	5	177	0
89	0	50	0.0222555	1697.68	8.12846	1113	5	177	0
89	0	52	0.0226667	1924.39	8.03678	1113	5	177	0
89	0	54	0.022693	1882.24	8.02067	1113	5	177	0
89	0	56	0.0222555	1816.55	8.06329	1113	5	177	0
89	0	58	0.0230566	1579.45	7.96337	1113	5	177	0
89	0	60	0.0230517	1995.76	7.90373	1113	5	177	0
89	0	62	0.0226967	1772.5	7.96235	1113	5	177	0
89	1	0	0.0232883	1884.71	8.23744	1113	5	177	0
89	1	2	0.0236355	1858.84	8.20588	1113	5	177	0
89	1	4	0.0235631	1842.28	8.20695	1113	5	177	0
89	1	6	0.0229318	1622.65	8.31001	1113	5	177	0
89	1	8	0.024295	1863.25	8.2216	1113	5	177	0
89	1	10	0.0234475	2077.49	8.28384	1113	5	177	0
89	1	12	0.0235872	2267.64	8.2989	1113	5	177	0
89	1	14	0.0228867	2038.29	8.26333	1113	5	177	0
89	1	16	0.0222555	2127.46	8.28278	1113	5	177	0
89	1	18	0.0236509	1773.04	8.23607	1113	5	177	0
89	1	20	0.023387	1958.95	8.21989	1113	5	177	0
89	1	22	0.0222555	2037.18	8.27454	1113	5	177	0
89	1	24	0.0231632	1807.38	8.27674	1113	5	177	0
89	1	26	0.0223705	2093.36	8.36904	1113	5	177	0
89	1	28	0.0227777	1794.83	8.22087	1113	5	177	0
89	1	30	0.0228072	2076.59	8.19562	1113	5	177	0
89	1	32	0.0230466	1854.59	8.09371	1113	5	177	0
89	1	34	0.0222555	1894.96	8.36583	1113	5	177	0
89	1	36	0.0229743	1920.11	8.24866	1113	5	177	0
89	1	38	0.0227718	1915.56	8.29234	1140	5.29101	118	1
89	1	40	0.0225202	1957.22	8.23101	1113	5	177	0
89	1	42	0.023031	2074.47	8.29759	1113	5	177	0
89	1	44	0.0228732	1932.87	8.2098	1167	5.20833	110	1
89	1	46	0.0232501	1939.04	8.23228	1113	5	177	0
89	1	48	0.0230168	1917.93	8.23593	1113	5	177	0
89	1	50	0.0222555	1862.91	8.19806	1113	5	177	0
89	1	52	0.0236527	2020.08	8.20266	1113	5	177	0
89	1	54	0.0225748	2012.53	8.23121	1113	5	177	0
89	1	56	0.0228772	1951.31	8.22098	1097	4.87805	112	1
89	1	58	0.0235706	2068.34	8.18193	1113	5	177	0
89	1	60	0.0222555	1901.61	8.21387	1113	5	177	0
89	1	62	0.0236753	2008.95	8.11805	1113	5	177	0
89	2	0	0.021288	1985.08	7.75787	1176	5.20833	149	1
89	2	2	0.0211556	2213.22	7.89157	1113	5	177	0
89	2	4	0.0212665	1678.2	7.89134	1113	5	177	0
89	2	6	0.0217381	1790.64	7.9436	1113	5	177	0
89	2	8	0.0214863	1956.54	7.90043	1113	5	177	0
89	2	10	0.0214118	1819.53	7.95938	1113	5	177	0
89	2	12	0.0201331	1823.39	8.08869	1113	5	177	0
89	2	14	0.0217162	1754.16	7.90641	1113	5	177	0
89	2	16	0.021128	1856.74	8.06725	1113	5	177	0
89	2	18	0.0210458	2057.33	7.89519	1113	5	177	0
89	2	20	0.0212485	1615.01	8.03616	1113	5	177	0
89	2	22	0.0209528	2264.49	7.93541	1113	5	177	0
89	2	24	0.0210826	2077.14	7.93765	1199	5.26316	122	1
89	2	26	0.0215133	2114.07	7.95837	1174	4.38596	79	1
89	2	28	0.0213348	2097.25	7.93008	1199	4.1841	73	1
89	2	30	0.0209543	1812.79	7.90486	1147	4.69484	113	1
89	2	32	0.0211825	2062.28	7.91497	1199	5.15464	119	1
89	2	34	0.0210295	2053.99	8.00853	1152	5.20833	153	1
89	2	36	0.0212495	2040.35	7.90862	1160	5.26316	134	1
89	2	38	0.0210916	2068.05	8.07297	1114	5.29101	142	1
89	2	40	0.0215848	2060.06	7.93718	1199	5.26316	147	1
89	2	42	0.0222555	1823.88	7.97641	1113	5	177	0
89	2	44	0.0208907	1876.28	8.05137	1113	5	177	0
89	2	46	0.0212067	1979.58	7.90124	1060	6.41026	161	1
89	2	48	0.0210267	2059.07	7.94571	1113	5	177	0
89	2	50	0.0207809	1978.92	7.83223	1113	5	177	0
89	2	52	0.0224901	1805.95	7.84038	1113	5	177	0
89	2	54	0.0209172	1863.36	8.06677	1113	5	177	0
89	2	56	0.0215444	1815.6	7.83261	1113	5	177	0
89	2	58	0.0216378	1932.92	7.86369	1167	4.38596	85	1
89	2	60	0.0210728	2029.14	7.8876	1113	5	177	0
89	2	62	0.021445	1651.46	7.90237	1113	5	177	0
89	3	0	0.0221358	1740.05	7.86951	1113	5	177	0
89	3	2	0.0222313	1759.81	7.92541	1113	5	177	0
89	3	4	0.0219287	1735.32	7.99057	1113	5	177	0
89	3	6	0.0219154	1788.04	7.90609	1113	5	177	0
89	3	8	0.0219776	2016.54	7.94063	1113	5	177	0
89	3	10	0.0215013	1819.11	8.10368	1113	5	177	0
89	3	12	0.0222555	1898.39	8.08017	1113	5	177	0
89	3	14	0.0216797	2090.98	7.85308	1113	5	177	0
89	3	16	0.0215162	2112	7.93165	1113	5	177	0
89	3	18	0.0210706	2261.94	7.9479	1171	6.41026	192	1
89	3	20	0.0212257	1779.33	8.0167	1113	5	177	0
89	3	22	0.0222555	1823.88	7.97641	1113	5	177	0
89	3	24	0.0220644	2028.47	7.97534	1113	5	177	0
89	3	26	0.0219153	2217.29	8.03045	1113	5	177	0
89	3	28	0.0222555	2015.91	7.87783	1113	5	177	0
89	3	30	0.0220594	2081.58	7.92473	1147	5.88235	172	1
89	3	32	0.0215701	1894.71	7.9765	1113	5	177	0
89	3	34	0.0216239	2136.57	8.04771	1162	5.91716	178	1
89	3	36	0.0216421	2310.56	8.00601	1196	5.2356	151	1
89	3	38	0.021583	2103.06	8.01087	1194	5.10204	156	1
89	3	40	0.021985	1833.74	8.01409	1113	5	177	0
89	3	42	0.0218304	2121.14	7.98027	1163	5.91716	200	1
89	3	44	0.0220345	1783.29	7.86324	1113	5	177	0
89	3	46	0.0220541	2106.52	7.90692	1113	5	177	0
89	3	48	0.0212041	1809	8.03099	1113	5	177	0
89	3	50	0.0220608	1967.65	7.92401	1113	5	177	0
89	3	52	0.0215305	1894.5	7.93472	1113	5	177	0
89	3	54	0.0215104	1793.45	7.98664	1196	5.34759	148	1
89	3	56	0.0215484	2076.94	7.90989	1113	5	177	0
89	3	58	0.0222555	1692.63	8.20827	1113	5	177	0
89	3	60	0.0208866	1817.15	8.07664	1113	5	177	0
89	3	62	0.0224537	1716.7	7.94298	1113	5	177	0
88	0	0	0.0212525	2144.64	7.79467	1172	5.05051	144	1
88	0	2	0.0214767	2326.58	7.9179	1169	4.5045	116	1
88	0	4	0.0212093	2108.62	7.84543	1123	5.43478	158	1
88	0	6	0.02118	2268.31	7.95562	1113	5	177	0
88	0	8	0.0214637	2053.08	7.86462	1199	4.58716	114	1
88	0	10	0.0227096	1712.52	7.97005	1113	5	177	0
88	0	12	0.0217634	1807.96	7.83753	1113	5	177	0
88	0	14	0.0214074	2211.33	7.88014	1113	5	177	0
88	0	16	0.021591	2188.21	7.97037	1137	5.84795	171	1
88	0	18	0.0209219	2132.67	7.91922	1113	5	177	0
88	0	20	0.0211025	2038.44	7.96906	1184	5	140	1
88	0	22	0.0212557	2161.18	7.89393	1199	5.10204	121	1
88	0	24	0.0227096	1910.47	7.94423	1199	5.12821	154	0
88	0	26	0.0208689	2150.48	7.97231	1113	5	177	0
88	0	28	0.0227096	2149.95	7.95724	1193	5.20833	127	0
88	0	30	0.0208975	2107.38	7.85589	1188	5	137	1
88	0	32	0.0211809	2063.05	7.96634	1113	5	177	0
88	0	34	0.0212715	2190.02	7.99185	1152	4.71698	126	1
88	0	36	0.0215533	1808.87	7.97093	1113	5	177	0
88	0	38	0.0211496	2114.74	8.0033	1113	5	177	0
88	0	40	0.0211617	2134.6	7.93073	1199	5.26316	152	1
88	0	42	0.0210675	1830.3	7.90425	1199	5.12821	142	1
88	0	44	0.0378162	2065.9	7.86118	1113	5	177	0
88	0	46	0.0204505	1737.1	8.07848	1113	5	177	0
88	0	48	0.0214783	2292.83	7.94274	1113	5	177	0
88	0	50	0.0227096	1826.25	7.92132	1113	5	177	0
88	0	52	0.0208822	1807.97	7.9484	1100	4.42478	125	1
88	0	54	0.0211425	2020.59	7.8441	1158	5.20833	129	1
88	0	56	0.0211082	1947.05	8.05082	1113	5	177	0
88	0	58	0.0214827	2153.04	7.84924	1113	5	177	0
88	0	60	0.0208488	2261.99	7.92137	1113	5	177	0
88	0	62	0.0212418	1874.88	7.81614	1113	5	177	0
88	1	0	0.024707	1939.17	7.87903	1097	5.58659	166	1
88	1	2	0.0242054	1820.5	7.94564	1048	4.87805	119	1
88	1	4	0.0243948	2067.69	7.93329	1055	5.2356	145	1
88	1	6	0.0236968	2128.34	8.0097	1109	5.64972	128	1
88	1	8	0.024954	1744.14	7.90319	1113	5	177	0
88	1	10	0.0236593	1877.29	8.02195	1113	5	177	0
88	1	12	0.0241027	1939.28	7.92257	1159	4.09836	72	1
88	1	14	0.0237504	1893.57	7.87381	1113	5	177	0
88	1	16	0.0227096	1727.86	8.09475	1113	5	177	0
88	1	18	0.0243272	1766.09	7.99531	1113	5	177	0
88	1	20	0.024657	1720.25	8.00805	1088	4.73934	121	1
88	1	22	0.0230677	1809.99	8.02692	1113	5	177	0
88	1	24	0.0242038	1763.42	7.9334	1009	5.26316	138	1
88	1	26	0.0230427	1995.94	7.98473	1113	5	177	0
88	1	28	0.0241463	1776.65	7.99675	1113	5	177	0
88	1	30	0.023701	1789.18	8.04576	1052	4.60829	115	1
88	1	32	0.024777	1586.49	7.9023	1113	5	177	0
88	1	34	0.0227096	1599.58	8.17052	1113	5	177	0
88	1	36	0.0237192	1836.54	8.12768	1079	4.87805	121	1
88	1	38	0.0235581	1912.08	8.03935	1101	4.85437	112	1
88	1	40	0.0237357	1774.73	7.98055	1037	4.90196	92	1
88	1	42	0.0227096	1997.24	8.072	1096	4.40529	76	0
88	1	44	0.023535	1819.27	8.09042	1073	4.90196	122	1
88	1	46	0.0234462	1855.92	8.03278	1061	4.92611	99	1
88	1	48	0.0238862	2254.13	8.03372	1177	4.5045	104	1
88	1	50	0.023764	1905.18	8.05942	1113	5	177	0
